"idtwitter","subj","pos","neg","iro","top","TEXT"
"195170603207102464","0","0","0","0","0","Sento parlare di sordi,di ciechi,di strade,che tutto va bene! Quando avro'appurato una certa cosa,vedremo se tutto va bene!Informero' tutti!"
"391848818918318080","1","1","1","0","0","Tweet Not Available"
"142395217545412608","0","0","0","0","1","Andando appresso a Mario Monti… si dimentica l’origine del problema.. http://informarexresistere.fr/2011/12/01/andando-appresso-a-mario-monti%e2%80%a6-si-dimentica-l%e2%80%99origine-del-problema/ … via @infoxresist"
"157817807172677632","1","0","0","0","1","A chi afferma:si,ma, però il governo Monti ecc...bisogna chiedere quale poteva essere la soluzione alternativa?Le elezioni, e poi?"
"188684333844922369","0","0","0","0","0","Tweet Not Available"
"147698476971589632","1","1","0","0","1","Tweet Not Available"
"137096741211222016","1","0","0","0","1","Il nuovo governo #Monti alle 13 in Senato per la fiducia! Sono curioso di conoscere il programma..."
"135106385435295744","1","0","1","1","1","#FF @tigella: Oh che notizia, si va verso un governo Monti e lo spread diminuisce. Che sorpresa! E proprio una cosa di cui gioire!"
"194496787862663168","1","0","1","0","1","Ma tutto questo astio contro #Grillo dell'establishment puzza tanto di paura di perdere i privilegi della classe politica"
"143331089866428416","1","0","1","0","1","Tweet Not Available"
"146350242193870848","1","0","1","0","1","@riotta e sembra che il Governo #Monti stia sprecando una grande occasione... le idee in giro sono tante"
"194058171814395905","1","1","0","0","0","@napolux ah, meno male perché io lo segnalo anche a molti amici *fuori* Hagakure :P cc: @marcomassarotto @hagakurelive"
"143415313390780416","0","0","0","0","1","Governo #Monti su pensione flessibilità con incentivi, cancellate finestre e quote. Innalzata età minima donne 62 e uomini 66 dal 2018"
"190091778404253696","1","1","0","0","0","Anche io volevo essere nel club con loro! ahahahahahah :'D"
"149783136824332288","0","0","0","0","1","Mucchetti: ""Il Governo #Monti e il no alle banche. Ma allora dove sono i poteri forti?"" http://bit.ly/tvss8A . Dove si parla degli intrecci"
"193103026414813184","1","1","0","0","1","#Grillo a #serviziopubblico ""Quelli della Lega si fanno fuori da soli come nell'ultima scena de Le Iene"" ahahah bè nn male.. #m5s"
"147227103430057984","1","0","1","0","1","#Liberalizzazioni ? #governo #Monti non pervenuto! Dalla padella alla brace"
"195084060907945984","1","0","1","0","1","Mi fa incazzare come #Grillo contesti tutto e tutti ma non dia una soluzione reale a tutti i problemi che cita.A parlare siamo capaci tutti."
"134364234107723776","1","1","0","0","1","Mario Monti, il tecnico liberista che piace ai mercati: ROMA, 9 NOV – Sessantotto anni, lombardo, per dieci anni... http://bit.ly/uKGuV6 "
"193064769098493953","1","0","1","0","1","anche a me l'audio di #Grillo da fastidio, ma a darmi ancora più fastidio sono i giornalisti come #Gomez che gli leccano il culo...."
"393399016597098496","1","0","1","0","0","@Pigneto veramente stavo un po' 'perculando' l'uso esagerato del termine 'degrado'"
"393246827820376064","0","0","0","0","0","Tennis, Simona Halep: si riduce il seno e vince cinque tornei. Fotohttp://bit.ly/1bh4p5n "
"396441502056185856","1","0","0","0","0","Tweet Not Available"
"391891422825050112","1","0","0","0","0","#fiorentinajuventus il mio ortolano preferito è juventino, cosa spero succeda oggi perché continui da domani a proporre verdure fresche?"
"395329098236448769","1","1","0","0","0","Pizza (:"
"395560205381275648","1","0","1","0","0","Tweet Not Available"
"392037013395746817","0","0","0","0","0","@chiaralombard18 @ohbeppe noo..ho twittato 2 minuti fa!!"
"393284924767477760","1","0","1","0","0","Champions Juve, la moviola: inventata l'espulsione di Chiellinihttp://ift.tt/1d0Jw0s "
"136856507311599616","1","0","1","1","1","Nichilisti col cocktail in mano che sognano di essere famosi come Mario Monti..."
"191948392346288128","1","0","0","0","0","@claritwit Direi una valutazione, per quanto tu possa esserne certa. Un fatto credo sia una cosa diversa. (non ti arrabbiare però eh)"
"143424847408664576","1","0","1","1","1","""Abbiamo fatto un enorme sforzo per far sì che non si escludano sempre i soliti noti."" [cit. Mario Monti] eeeee che sforzo!"
"144134101878849536","1","1","0","0","1","Ho molto rispetto per il governo Monti, per questo mi aspetto che si prenda cura di tutti gli italiani, non solo dei più ricchi. #ecco"
"193065179783774208","1","0","1","0","1","“@DanieleKeshk “@LucaToluBLOG #Grillo non è la soluzione ai problemi dell'Italia: #Grillo è un sintomo dei problemi dell'Italia.””"
"136388823780306945","0","0","0","0","1","Le coraggiose richieste dei giovani a Mario Monti http://bit.ly/vvY5vk "
"146320242421940224","1","0","0","0","1","#infedele nonostante tutto dovremmo avere dei dubbi sul governo #monti?"
"137081526667059200","1","1","0","0","1","«Per ogni ministro del governo Monti guardate chi era il suo predecessore. Il passo avanti sarà enorme. A prescindere» Michele Serra."
"135314796852686848","1","1","0","1","1","se volete scoprire un evasore fiscale chiedetegli cosa pensa di Mario Monti"
"146333386498252800","1","0","1","0","1","Riflessione: non so cosa potrà fare il governo #Monti, è sotto il ricatto di B. e del Pdl. Niente patrimoniale, niente vendite frequenze tv"
"136893047903502336","0","0","0","0","1","#Governo #Monti: Nino Benvenuti #ministro della #Difesa"
"164725996090703872","1","1","1","0","1","Monti non fa miracoli ma li tele-predica bene: Non era facile, ma Mario Monti finalmente ha risanato il debito. ... http://bit.ly/wezMSD "
"193081389439127552","1","0","1","0","1","#piazzapulita Ecco, quando #Grillo giustifica gli evasori fiscali, si mette sullo stesso piano della rumenta. Intanto, le tasse le paghino!"
"146916822350954496","1","0","1","0","1","Tg3 photogallery - Protesta tra i banchi della Lega durante l'intervento del premier Mario Monti in aula al Senato http://fb.me/1bypRGlUE "
"146852174394171392","1","1","1","0","1","Interessante! Ma aspettiamo ancora prima di giudicare ""@claudiocerasa: L'errore di Mario Monti spiegato da Mario Monti http://bit.ly/vlgfSc """
"146940473930563585","0","0","0","0","1","Premier Mario Monti al Senato, caos in aula http://www.universy.it/2011/12/premier-mario-monti-al-senato-caos-in-aula/ …"
"136783737169002496","1","0","1","0","1","Professor Monti, che cos’è sto ritardo? - Un’ora e venti minuti di ritardo non sono da professor Monti. Che succede?...http://ow.ly/1fG77v "
"193790769910394881","0","0","0","0","0","Ed ecco che si torna alla base T-T #on"
"189387912213827584","0","0","0","0","0","#SupportVale46 9 volte campione. Ma non è ancora finita.."
"134725061813878784","0","0","0","0","1","Il tema del giorno, verso un governo Monti:  La mossa del Colle per rassicurare i mercati: l'economista nominato... http://bit.ly/uChtjk "
"193687912934682624","1","0","1","0","0","@solaconuncane yep. siamo così. tutto il giorno a trovare slogan per gli altri, e poi non sappiamo mettere in fila le parole giuste per noi."
"135416328285732864","1","1","0","1","1","""L'arrivo della mitica Nannarella fa scendere la tensione. Qualcuno la invoca al governo. ""#MONTI prendi lei, prendi lei!"
"141539403532218368","1","0","1","1","1","Stampa e potere, non è un bel sapere. Molto Sole e Corriere, niente Repubblica nel governo #Monti. http://bit.ly/sdvCm0  via @claudiocerasa"
"144895163125338112","1","0","1","0","1","stà cosa dell'#ici il governo #Monti non può permettersi di trascurarla, è ampliamente condivisa e trasversalmente supportata #piazzapulita"
"391819424216666112","1","0","1","0","0","E poi ho ""dormito"" mentre gli incubi mi tormentavano :("
"195541708841299969","0","0","0","0","1","La domanda è: cosa hanno in più i #politici del #m5s? Anche #dipietro accusa #Grillo e non pensa ai suoi #scilipoti!"
"190417375693258753","1","1","0","0","0","@gylledgerlife Si xD Mi sentivo realizzata xDDD Cosa fa fare essere una Angel uu"
"192539680921763841","0","0","0","0","1","#Grillo esaltato dai sondaggi minaccia tutti i politici: ""Li porteremo a Norimberga"" http://bit.ly/HP1zdu pic.twitter.com/0bZLhkmd"
"192262960222175232","1","0","1","0","1","#Grillo critica #Vendola dopo averlo aiutato a vincere in #Puglia! #dachepulpito #sapevatelo #m5s #behchenepensi"
"191987584396828673","1","1","0","0","0","Il lavoro più grande che possiamo fare in noi stessi, è quello di saper capire le nostre vere potenzialità!!"
"162977104844161024","0","0","0","0","1","Il governo monti da una grande spinta alla agende digitale per l'italia"
"134583404640477184","0","0","0","0","1","Tweet Not Available"
"135761744147648512","1","0","1","1","1","@spinozait Che bella giornata! Mario Monti vs Checco Zalone."
"146206060787679232","0","0","0","0","1","Nessun accordo tra Mario Monti e i sindacati. Confermato lo sciopero di tre ore http://www.universy.it/2011/12/nessun-accordo-tra-mario-monti-e-i-sindacati-confermato-lo-sciopero-di-tre-ore/ …"
"193697392816701440","1","0","1","0","0","Tweet Not Available"
"393417727685443584","1","0","1","0","0","Tweet Not Available"
"136739804472815616","0","0","0","0","1","Governo #Monti - Equità e crescita le sfide per il sud #cittàdipartenope #napoli http://www.la-mattina.it/content/governo-monti-equita-e-crescita-le-sfide-il-sud …"
"193349754061729793","0","0","0","0","0","Tweet Not Available"
"191933751343841280","1","0","1","0","0","@DAVIDPARENZO ma lo volete dire o no a sti politici che ci hanno rotto i coglioni!!?? Ho fatto il pieno e ho speso 104 euro, un anno fa 85!!"
"164753569151586304","1","0","1","1","1","Tweet Not Available"
"146301556927627264","1","0","1","0","1","Tweet Not Available"
"193780778621091842","1","0","1","0","1","Tweet Not Available"
"161188102910652417","1","0","1","1","1","...il progetto di Mario Monti sui giovani è simile a quello di Erode a Betlemme..."
"136730872576622592","1","1","0","0","1","Buon lavoro, Professor Monti. Ps. X i posti di vicemin e sottosegr tornera' utile 'Il manuale Cencelli' di RVenditti, edRiuniti, 1978."
"393483173998256128","1","0","1","0","0","Fa ridere vedere come si spremono quel poco di cervello per capire il significato di un'occupazione.Senza midollo,ne dignità."
"152112015601709056","1","0","1","0","1","tranquilli alla ""fase 3"" non ci si arriva si schianta prima #governo #monti"
"143371344619376642","1","0","1","0","1","Il #governo #Monti dev'essere giudicato dai fatti. Finalmente lo posso dire ... è pessimo."
"147930512885948416","1","0","1","0","1","Senza vergogna: si rafforza la Casta nel governo Montihttp://wp.me/p1JOiP-iG "
"186560838738509826","1","1","0","0","0","@DodoMolinari mamma mia Dodo, tutto lo stadio che cantava oi vita oi vita mia!!! Uno spettacolo!!!!"
"193104902422134784","1","1","1","0","1","Troppo #Grillo in Tv? Certo! Avrei preferito sentir di più #Favia e gli atri due del m5s a #piazzapulita. Beppe è forza e limite del #m5s"
"393450857083052032","1","0","1","0","0","E poi, cosa cazzo ci riempiamo le bocche con le parole più belle del mondo, se poi non sappiamo neanche apprezzarle. Cosa. Cosa, eh?"
"192146941059141632","1","0","1","0","1","#Grillo che propone di alzare i salari con i miliardi della TAV... Sempre più preoccupante!"
"188971146140594177","1","1","0","0","0","Tweet Not Available"
"134904728109858816","1","0","0","0","1","Mattinata dedicata a risolvere i problemi con la burocrazia nemmeno fossi Mario Monti. Fatemi gli auguri"
"142883665414852608","0","0","0","0","1","GOVERNO MONTI STUDIA TASSA SULLA BARCA, TAGLI A SANITA' E TRASPORTI http://ff.im/-OpMQs "
"135453780052422656","1","1","0","0","1","Specifico: Gianni Letta:""sicuramente non farò parte del governo Monti"". e siamo un passo avanti. #finecorsa"
"136838570777391104","1","0","1","0","1","Governo Monti. PdCI: Paese guidato da uomini che contribuito produrre disastro | umbrialeft.it http://fb.me/1hh7tDFD3 "
"193314658864738304","1","0","0","0","1","Spazziamo via tutto! http://tv.ilfattoquotidiano.it/2012/04/20/servizio-pubblico-spazzare-tutti/195152/ … #Grillo #M5S"
"193063840060149760","0","0","0","0","1","Il fatto che #Grillo non sia un politico ma che, tra una parolaccia e l'altra, faccia politica dà fastido a molti, in maniera bipartisan"
"136745723613024256","1","0","1","1","1","Ah comunque pare che il governo monti ci costi più del precedente governo di peracottari. namo bene."
"137096573770407936","0","0","0","0","1","Governo Monti: stasera fiducia al Senato, domani alla Camera... http://www.italia-news.it/shortredir.php?idcnt=74775 …"
"134718862510927872","0","0","0","0","1","Tg3 video Mario Monti da Berlino parla dell'Italia: c'è un enorme lavoro da fare. A cominciare dalla rimozione... http://fb.me/12LpjWGcn "
"189711908075618305","1","1","0","1","0","Tweet Not Available"
"187976100700360704","0","0","0","0","0","Ragazzii ma chi e che sa fare questo video http://www.youtube.com/watch?v=_2nUv6-20SY … intendo con i video di questi quaaa se voleve che ve lo spieghi commentate."
"142572437769437184","1","0","1","0","1","Mario Monti da Vespa mi sembra un modo davvero poco innovativo e vecchio per parlare con il paese. Vada in Radio e comunichi con i giovani!"
"193096655241887745","0","0","0","0","1","TT Twitter Italia 00:00: 1.#piazzapulita 2.#serviziopubblico 3.#Grillo 4.Franca Rame 5.Prince Of Persia 6.M5S 7.Partito della Nazione"
"135828337867235328","1","1","0","0","1","Mario Monti invoca 'equità sociale' nel suo primo breve discorso da premier in pectore. e l'aria è già più pulita. #rimontiamo #doposilvio"
"165444075032551424","0","0","0","0","1","Nel testo introdotto dal governo Monti un comma permetterà di aggirare i tagli ai salari."
"164746338972610560","1","0","1","1","1","""Irresponsabile far cadere governo Monti"". Mister B deve stare proprio male per fare certe dichiarazioni. Povero :-("
"147970329724198912","1","0","1","1","1","la posizione del Governo Monti è forte e si può riassumere così: liberalizzeremo na beata minchia."
"146540237135425536","0","0","0","0","1","Mario Monti. Chi è costui. http://wp.me/s17CVF-422  via @demarcogiovanni"
"196194196254760960","1","0","1","0","1","A mio avviso giornalisti e politici sbagliano a parlare di #Grillo solo come populista e demagogo, rischiano solo di fare il suo gioco. #m5s"
"193716071851765760","1","0","1","0","1","Tweet Not Available"
"149391677147197440","1","0","0","0","1","Con il Governo Monti gli animali domestici diventano un lusso? Pensare prima di inoltrare lo è già per molti /v...http://bit.ly/vzOnMy "
"396700033305051136","1","0","1","1","0","Smettete di dire che ""insulto"" le persone. Rendo loro consapevoli di ciò che sono."
"190895534033223680","0","0","0","0","0","@micheleazzu ciao, che ne dici di lanciare un hashtag di sensibilizzazione sul tema dei suicidi a causa della crisi economica? O c'è già?"
"395430877620371456","1","0","1","0","0","Tweet Not Available"
"396660241284481025","1","1","0","0","0","La Lazio Primavera batte la Roma 2-1 a Trigoria, il Derby è nostro! #èsempreprimavera"
"194332147421675520","1","0","1","0","0","Dio quanto mi odio. Sono inutile."
"144079644126216192","0","0","0","0","1","Roma, i “Draghi Ribelli” protestano contro il governo Monti: #draghi ribelli #governo monti #montecitorio ROMA –... http://bit.ly/sF6mYy "
"393419697506361344","0","0","0","0","0","@ggeppo Ciao Dario, ti preghiamo di utilizzare un linguaggio moderato. Possiamo aiutarti? Hai bisogno di qualche informazione?"
"393253608969732096","1","0","1","0","0","#Buongiorno sono quasi le 8 del mattino ed e' ancora buio! E piove."
"142233784966852608","0","0","0","0","1","A Montecitorio un MegaCondom per il #WorldAIDSDay. Chiediamo al Governo #Monti di fare prevenzione e informazione http://bit.ly/uGgmYL "
"192273199440986113","1","0","1","0","1","Tweet Not Available"
"150921534297485313","1","0","1","1","1","Penso che babbo natale sia un po invecchiato..non sente più tanto bene, gli avevo chiesto mari e monti ed invece mi ha portato Mario Monti!!"
"191789886083301376","0","0","0","0","0","Telecom Italia: segnali operativi validi per il 16 aprile 2012: Suggerimenti operativi sia al… http://goo.gl/fb/XlCyE "
"393316204213182465","0","0","0","0","0","Altro piccolo estratto della conferenza stampa di ieri, #morgan:""Mi piacciono le sfide"" #xf7... http://fb.me/229oiU2mj "
"193745598002905088","1","1","1","0","0","Tweet Not Available"
"392046901618823170","1","1","0","0","0","Grande fabbro!"
"159303043026915328","0","0","0","0","1","La vera storia di Mario Monti in 2' a cartoni animati: http://youtu.be/KTnnhWXHxpw  via @youtube"
"193353348584456192","0","0","0","0","1","Tweet Not Available"
"144727514592460800","0","0","0","0","1","Renzi e il commento alla manovra del Governo Monti - E tu che ne pensi? http://fb.me/X4JEq1OV "
"143433480481681408","1","0","1","0","1","Finito il senso di meraviglia per la capacità di comunicazione e gestione del governo #monti passiamo a parlare delle azioni? #opengov"
"145892553462517760","1","0","1","1","1","Vado in bagno. Evacuo il PDL e il Governo Monti che è in me."
"391760222139985920","1","1","0","0","0","@valeriopino osanna... ci sono voluti 35.000 messicani ma mi hai finalmente risposto senza tag hahahahaha"
"157944064245891074","1","0","1","0","1","S&P boccia ancora l’Italia, il governo Monti non basta http://www.linkiesta.it/node/8448  via @linkiesta"
"165002944096382976","1","0","1","0","1","11 FEBBRAIO: DICIAMO NO AL MODELLO MARCHIONNE E AL GOVERNO MONTI-NAPOLITANO! http://www.sinistracritica.org/content/11-febbraio-diciamo-no-al-modello-marchionne-e-al-governo-monti-napolitano …"
"161791388801966080","0","0","0","0","1","Governo. Monti vuole abolire valore legale della Laurea. Tutti gli aggiornamenti http://www.movimentostudentesco.org/universit%C3%A0-e-ricerca/governo-monti-vuole-abolire-valore-legale-della-laurea-tutti-gli-aggiornamenti …"
"391989935210631168","0","0","0","0","0","#rt seguimi e ti seguo. Voglio seguire tanti Smilers, Selenators, Directioners, Lovatics, Beliebers e altri fandom di cui fate parte. x38"
"144186247726895104","1","0","1","0","1","""@Daniele_Manca:Non sarà facile per i ministri del governo Monti spiegare una Manovra fatta perpagareglistipendi,perché di questo si tratta"""
"143430682130120704","1","0","1","1","1","Tweet Not Available"
"188204148553035777","1","1","0","0","0","Mi sono innamorata della canzone ""Mirror"" è bellissima <3"
"193126854905962496","0","0","0","0","1","TT Twitter Italia 02:00: 1.#cinemaInChiesa 2.#serviziopubblico 3.#Grillo 4.Trota 5.Billboard Awards 6.Levon Helm 7.Prince Of Persia 8.Lega"
"189013482270769154","1","0","1","0","0","Tweet Not Available"
"146244888432873472","1","0","0","0","1","Mozione del municipio saranno rimossi i lucchetti di Ponte Milviohttp://roma.repubblica.it/cronaca/2011/12/12/news/roma_mozione_della_circoscrizione_rimuovete_i_lucchetti_da_ponte_milvio-26481180/ …il governo #Monti contro il #Moccianesimo #sapevatelo"
"134683129632931840","1","0","1","0","1","@pietroraffa non so cosa sperare, dove ti giri ti giri c'è lo schifo, sia in caso di elezioni che di governo monti"
"144878221916250114","0","0","0","0","1","Il «decreto salva-Italia» a Servizio Pubblico: Il programma di Santoro sulle misure del governo Monti http://bit.ly/sxuVhT "
"149424366206201856","1","1","1","0","1","SONDAGGIO IPSOS PER SOLE 24 ORE: IL 57% GRADISCE IL GOVERNO MONTI, IL 55% CONTRARIO ALLA MANOVRA http://fb.me/ZmshppWu "
"143610334740094976","1","0","1","1","1","Sperare che il governo #Monti faccia la legge sul Conflitto di interessi è fantascienza? Già non se ne parla più..."
"192685111932751873","0","0","0","0","1","#Grillo incalza: “siamo alla #resadeiconti” - http://www.lavika.it/2012/04/grillo-incalza-siamo-alla-resa-dei-conti/ …"
"193092786810130432","1","0","1","0","1","Non capisco? Tutti contro #Grillo come se fosse il candidato premier. Mah! Criticate il #m5s e quello che fa, se avete argomenti!"
"391954292027846656","0","0","0","0","0","in vendita Villa Stupenda a Santo Domingo http://bit.ly/18q7e3u "
"393302803642601472","1","0","1","0","0","La versione non mi è andata bene,lo avrò il sei?.."
"165083112131407872","1","0","1","0","1","Purtroppo in Italia la nuova emigrazione è fatta di laureati. Quello che il #governo #monti continua ad ignorare"
"193678466221215744","0","0","0","0","0","#np juve storia di un grande amore"
"396654713342816256","0","0","0","0","0","Riconoscete il verde di questo parco?""L’obiettivo incornicia volti sereni che riposano sull’erba, teste immerse... http://fb.me/6r6381UJQ "
"136174797037121536","1","0","1","1","1","Ma 3 Mario Monti fanno un Giulio Tremonti?"
"142519788990775296","1","0","1","1","1","Il #Terzopolo sembra l'armata brancaleone. ""Armiamoci e partite""! #governo #monti #oramonti #pdl #pd #udc #idv"
"136096636920266752","0","0","0","0","1","Governo Monti: quale futuro per le politiche contro le droghe?: La caduta del Governo Berlusconi sia un segno di... http://bit.ly/v6bhr6 "
"190810949421240320","0","0","0","0","0","@golfbender siiiiii ma deve ancora uscire quando fa lo scherzo a liam"
"159940466744369152","1","0","1","0","1","Tweet Not Available"
"141106993590059008","1","0","1","1","1","La crisi è così grave che il prossimo tecnico ad entrare nel governo Monti sarà MacGyver. E se non ce la fa lui... #vivalitalia"
"141893961370435584","1","0","1","0","1","Governo, #Monti ora teme intralci al #Senato - Italia - l'Unità http://www.unita.it/italia/monti-la-mia-squadra-al-servizio-del-paese-1.357776 …"
"391929953614196739","0","0","0","0","0","Tweet Not Available"
"164307297647071232","1","0","0","0","1","Liberalizzazioni: Professor Monti, stavolta i voti glieli diamo noi http://goo.gl/fb/xxG4U "
"191087518408650752","0","0","0","0","1","Cinque Stelle diventa terzo partito E #Grillo caccia i critici interni - Italia - l'Unità http://bit.ly/HEZpwB "
"149253608909717504","1","1","0","0","1","la Fornero è il ministro più apprezzato del Governo Monti #Pagnoncelli #ballarò e io concordo in pieno!"
"391858429171863552","0","0","0","0","0","@Agorapolitica si si. Quello si. Peró bisognerebbe inquadrare meglio la realtá."
"192174338454208512","1","1","0","0","1","La notizia della crescita di consensi per il movimento di #Grillo mi ha dato una certa soddisfazione"
"393423015251558401","0","0","0","0","0","Ho fatto una scommessa con mia mamma: dovrei raggiungiungere i cento entro domenica! IO vs MUM #rt seguimi e ti seguo"
"191080279434215424","0","0","0","0","0","Tweet Not Available"
"191959048617340931","1","0","1","0","1","#Alfano #Casini #Bersani se ci consegnate a #Vendola #DiPietro #Grillo facendo diventare l'Italia un casino totale da far ridere il mondo(1)"
"192384134134509569","1","0","1","0","1","Tweet Not Available"
"143370912224395265","1","0","1","1","1","Se non altro adesso ce lo mettono in culo in maniera molto più elegante. #governo #Monti"
"192530218488041472","1","1","0","0","0","Mangiare poco per invecchiare bene e vivere di più http://fb.me/UaGSKYZP "
"154871508341227520","1","0","1","1","1","Anche Mario #Monti è fotogenico. Solo io vengo una merda sulle foto?"
"137971839652724737","1","0","1","0","1","Tecniche di colpo di Stato. Beppe Grillo sul Governo #Monti. Mi pare uno zinzinino esagerato http://bit.ly/vyxFvi "
"190562193757057024","1","1","1","0","1","Tweet Not Available"
"192944089187090432","1","1","1","0","1","@TeresaGambarde2 Era un paradosso. Ma #Grillo ha calato le reti. E lo schifo fatto dalla #Lega e dai troppi #Lusi lo aiuterà a riempirle"
"195555047399104512","1","1","0","0","0","@cantfixaheart no niente, peró sto aspettando con ansia che finisca l'anno scolastico e poi mi iscrivo a scuola guida ;)"
"160313147977248769","1","0","1","0","1","Tweet Not Available"
"138262536834387968","1","1","0","0","1","Tweet Not Available"
"134640857600110592","0","0","0","0","1","Tweet Not Available"
"391883595574689792","1","0","1","0","0","Tweet Not Available"
"193063700196896768","1","1","1","0","1","#Grillo vola nei sondaggi e fa paura a tutti i politici ,che come mausolei hanno paura di essere cagati in testa."
"143620027759853569","1","0","0","0","1","@nomfup come funziona col nuovo governo? #monti gliene da un tanto al kg? #fatevobis"
"393492369569349632","1","1","0","0","0","@ManfredAustria Ciao Manfred, grazie, sei gentilissimo :))"
"150213688983429123","1","0","1","0","1","Tweet Not Available"
"143401633882177536","1","0","1","0","1","Tweet Not Available"
"146958379208802305","1","1","1","0","1","Tweet Not Available"
"141512353937244161","0","0","0","0","1","14:40 Mario Monti ha camminato con le sue gambe, si è rimesso a posto gli occhiali leggermente e poi ha continuato a camminare."
"193697929662431233","1","0","1","0","0","""sssh! state tutti zitti. compreso me. CHI FA QUESTO RUMORE? oh, di nuovo io."""
"391842324218937344","1","0","1","0","0","Dovremmo solo accettare ke qnd qualcuno nn si fa sentire, è xké nn vuole...e dovremmo lasciar perdere..."
"191899044526829569","1","0","1","0","1","#movimento5stelle di #Grillo al 7,2%? che c'è di strano? in #italia la #politica perde credibilità e l'antipolitica avanza di qualnquismo"
"135452017232592896","1","1","0","1","1","Letta:""sicuramente non farò parte del governo Monti"". e siamo un passo avanti. #finecorsa"
"195996206646824961","1","1","1","0","1","#ultimaparola tutto giusto ed e' bello dirselo. Ma se continuiamo con i populismi esagerati poi di #Grillo ne avremo sempre di più."
"145953251232190464","1","1","0","0","1","#Schifani e #Fini: sì al taglio degli #stipendi per i #parlamentari, ma non decide il Governo #Monti http://www.ilsole24ore.com/art/notizie/2011-12-11/schifani-fini-taglio-stipendi-145307.shtml?uuid=Aa4AYKTE … via @sole24ore"
"164627912350380032","1","1","1","0","1","“L’impeccabile Napolitano dando il via libera al governo Monti è come se avesse distribuito una sorta di certificato di rottamazione""."
"145120816701505537","1","0","1","0","1","Elementare, Monti!: Diciamocela tutta: la manovra del professor Monti è un'enorme rastrellamento di liquidità. O... http://bit.ly/u3Wi3h "
"160275856936284161","0","0","0","0","1","L'interrogazione UE contro Mario Monti sul Bilderberg e sulla Trilaterale http://pulse.me/s/59jrW  @byoblu"
"190767652266983424","1","0","1","0","0","Tweet Not Available"
"187273692601004032","0","0","0","0","0","@ilaria_damico a Milano c'erano 2 rigori per il Barcellona !!!!"
"193954198038134785","1","1","0","0","1","Tweet Not Available"
"134569649328234496","0","0","0","0","1","Secondo alcuni analisti finanziari, questi i riflessi sullo spread: Governo Monti -200, Unità Nazionale -150, Governo Berlusconi +50."
"136872046016741376","1","1","0","0","1","il #governo #Monti mi piace, finalmente composto da personaggi di spessore! Speriamo che li facciano lavorare"
"190354251669708801","1","0","1","0","1","#Grillo avverte: ""Dopo la #Lega colpiranno noi e l'#Idv di Di Pietro"" - Mi sembra molto uno che mette le mani avanti!!!"
"136942898464829441","1","1","0","1","1","“@fabiochiusi: La prima impressione sul governo Monti? Finalmente studiare paga.”"
"147984738555142144","1","1","1","0","1","Il governo #Monti è quello che è,#Passera ha un conflitto di interessi spropositato, ma posso dire che Riccardi è una persona per bene?"
"146524072312979456","1","0","1","0","1","Il governo #Monti comincia a puzzare. Quanno votamo?http://fb.me/1sbO5gre2 "
"148425862990139392","1","0","1","0","1","Tweet Not Available"
"393259529632493568","0","0","0","0","0","@PamelaPrati come posso contattarti per un autografo? ?"
"165250258455117825","1","0","1","0","1","Mario Monti: ""Posto fisso per tutta la vita? Che monotonia"" [VIDEO] - AgoraVox Ita http://www.blogtopsites.com/p/17415692 "
"136846660654477313","0","0","0","0","1","Ma la Lega non voleva arrivare a fine legislatura per approvare i decreti attuativi sul Federalismo? Toccherà al Governo #Monti."
"193388242215780353","1","0","1","1","1","Tweet Not Available"
"193164243665821697","0","0","0","0","1","TT ITALIA 04:28 1.#cinemaInChiesa 2.#serviziopubblico 3.#Grillo 4.Trota 5.Levon Helm 6.Damon and Elena 7.Prince Of Persia 8.Lega"
"133824118142406656","0","0","0","0","1","Editoriale di Mario #Monti http://www.corriere.it/editoriali/11_ottobre_30/lettera-premier_cbd7a006-02d0-11e1-8566-f96c33d2415f.shtml … #finanza"
"134539671345709056","0","0","0","0","1","Berlusconi: Mario Monti scelta ineludibile http://fb.me/Zu9YA3zY "
"192998217108041728","1","1","1","0","1","@PiazzapulitaLA7 #Grillo perché non può dire la sua dopo 40 anni di ladri e poltrone incollate al culo? I non""qualunquisti"" han fatto peggio"
"143554702070648832","1","0","1","0","1","Ma dov'e la patrimoniale e la lotta all'evasione fiscale nella manovra del governo Monti?"
"393399018585604096","1","0","1","1","0","esiste sicuramente un universo parallelo in cui 1solo caffè é sufficiente a tenermi sveglia di pomeriggio."
"192544743702532096","1","0","1","0","1","@jigen68 a me piacciono i fatti e non le parole.. #Grillo come tutti i politici parole tante.. fatti zero.. ognuno la pensa come vuole no?"
"137263890710007808","1","1","0","0","1","Il Governo #Monti e' una spinta alla serietà e allo sviluppo del nostro Paese. E' un #armistizio, i partiti sotterrino le asce di guerra."
"193082281399812096","1","1","0","0","1","#Grillo in TT. I sondaggi proiettano il #M5S terza forza politica in Italia. La faccia da #fail dei partiti non ha prezzo. #PiazzaPulita"
"195592604937760768","1","0","1","1","1","Tweet Not Available"
"393338375664439296","1","0","1","0","0","@_cassje_ solo pane e acqua per Zeta no ti prego, non voglio averlo sulla coscienza magro per com'è già adesso!"
"143728504339566594","1","0","1","0","1","Latini: 'La manovra del governo Monti non è sostenibile per gli italiani': La manovra Monti è sostenibile per l’... http://bit.ly/s1tKF6 "
